,zloc_pred,filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
3205,29.4443531,005967.txt,388.8,179.6,502.32,219.2,-2.92,-6.47,1.77,28.5
3206,6.123264313,005970.txt,845.31,175.34,1241,374,-2.1,2.97,1.57,4.76
3207,30.57085991,005970.txt,652.31,175.55,703.5,215.82,1.44,2.7,1.67,29.71
3208,59.84594727,005970.txt,577.43,183.21,606.91,202.35,-1.77,-1.51,2.35,58.99
3209,22.46309853,005971.txt,139.08,203.12,278.47,258.17,2.08,-12.58,2.45,22.95
3210,40.09738922,005971.txt,326.29,193.77,377,223.63,1.87,-15.34,2.91,42.95
3211,42.36906815,005973.txt,732.05,166.62,779.24,198.7,-1.36,8.56,1.45,42.25
3212,47.73135376,005977.txt,526.43,175.94,559.15,202.11,1.61,-3.87,1.62,41.75
3213,4.467870712,005980.txt,0,203.78,85.56,374,2.32,-5.79,1.66,4.64
3214,9.968864441,005980.txt,248.97,166.37,313.64,305.26,0.91,-4.52,1.69,9.61
3215,12.27959728,005980.txt,219.74,176.67,344.02,286.32,0.58,-5.71,1.91,12.47
3216,19.37010765,005981.txt,625.23,178.3,699.16,245.26,-1.56,1.42,1.43,19.2
3217,28.62185287,005981.txt,435.52,179.72,494.63,223.07,-1.41,-5.5,1.35,27.95
3218,8.198019028,005983.txt,758.27,21.71,1241,374,-1.99,3.02,1.58,6.87
3219,36.30218506,005983.txt,594.88,172.76,633.46,207.96,-1.57,0.16,1.54,33.23
3220,57.71155167,005984.txt,939.91,161.75,987.23,183.39,-2.18,25.99,0.76,53.17
3221,12.29766846,005985.txt,1114.66,149.76,1186.84,260.84,-2.17,8.55,1.35,11.49
3222,29.01516914,005985.txt,799.35,165.8,819.56,211.49,-1.74,7.33,1.39,26.67
3223,19.34407234,005987.txt,159.34,155.83,350.38,245.53,2.26,-10.3,1.9,21.52
3224,41.86719894,005987.txt,454.53,135.76,555,210.06,1.8,-6.39,2.1,47.66
3225,34.65493774,005988.txt,681.78,148.04,700.33,204.39,-2.45,2.86,0.75,22.51
3226,16.05908394,005988.txt,662.36,142.36,722.4,242.98,0.8,1.58,1.11,13.1
3227,14.09469986,005988.txt,487.82,148.48,512.26,241.63,1.24,-1.83,1.06,12.81
3228,41.59020233,005991.txt,698.68,174.88,732.23,203.4,-1.61,5.58,1.56,38.69
3229,64.59500122,005997.txt,596.18,161.34,627.48,195.24,-1.58,0.11,1.95,67.51
3230,49.40449905,005998.txt,531.9,152.85,573.17,203.08,1.64,-4.09,2.06,52.7
3231,9.688627243,005999.txt,706.41,171.21,956.33,334.24,-1.84,2.29,1.5,8.76
3232,30.87234116,006002.txt,610.89,176.93,650.96,217.16,-1.57,0.83,1.76,29.78
3233,15.34563541,006005.txt,685.65,110.39,860.63,276.23,-1.76,2.86,1.64,14.6
3234,34.24684143,006005.txt,648.01,183.1,693.53,218,-1.66,2.59,1.88,31.95
3235,29.30427742,006006.txt,343.2,181.99,361.2,224.49,2.87,-9.87,1.68,27.56
3236,8.851867676,006011.txt,745.15,152.96,992.68,341.21,-1.85,2.72,1.58,8.63
3237,5.748806,006018.txt,1022.98,166.02,1241,365.97,-1.53,5.39,1.57,7.48
3238,4.491466522,006021.txt,949.66,203.41,1241,374,-1.13,4.07,1.59,4.54
3239,19.2157383,006021.txt,688.5,171.45,844.08,240.82,-0.59,3.94,1.6,18.38
3240,4.948867798,006023.txt,1026.41,115.25,1241,374,-2.19,4.4,1.46,6.11
3241,48.2824707,006024.txt,440.27,172.39,478.77,203.04,1.53,-7.47,1.06,36.05
3242,14.91679573,006025.txt,294.15,196.3,435.53,282.07,1.9,-5.07,2.04,15.34
3243,24.73105431,006026.txt,602.46,178.78,668.19,227.48,-1.81,0.85,1.93,27.25
3244,26.02505684,006026.txt,480.56,184.4,499.12,230.57,1.58,-4.64,2.14,27.72
3245,34.87071991,006031.txt,531.09,182.78,568.76,216.72,1.61,-2.76,1.93,33.27
3246,15.39662647,006033.txt,234.59,195.56,379.34,278.14,1.95,-6.14,1.93,14.93
3247,20.46248055,006033.txt,346,192.15,443.32,248.28,1.87,-6.04,1.95,20.54
3248,10.57667351,006034.txt,0,191.24,240.9,317.54,-2.54,-6.81,1.69,9.16
3249,21.7640667,006034.txt,316.12,178.78,444.05,235.06,-2.81,-6.81,1.77,21.45
3250,20.42412186,006037.txt,664.33,174.8,743.04,239.61,-1.69,2.34,1.61,19.06
3251,11.29583931,006039.txt,540.76,170.47,578.52,279.1,1.65,-0.91,1.78,12.66
3252,21.7624836,006041.txt,409.88,75.66,551.5,237.71,-1.44,-3.85,1.25,26.29
3253,49.96492386,006042.txt,372.57,181.75,417.34,206.27,1.88,-16.83,2.53,56.65
3254,6.556409836,006045.txt,0,192.74,338.14,370.39,-1.06,-4.66,1.58,8.12
3255,49.59342957,006047.txt,493.61,184.59,527.42,207.85,1.72,-6.24,2.12,45.42
3256,41.60394287,006048.txt,511.21,175.65,547.87,206.03,-1.47,-4.41,1.11,40.84
3257,10.26346207,006054.txt,779.41,156.89,1019.89,307.31,-1.88,3.99,1.62,11.12
3258,12.23040485,006055.txt,318.48,194.39,490.5,309.75,1.88,-3.02,1.8,11.19
3259,39.09968567,006058.txt,684.76,161.42,741.59,202.24,1.35,4.76,1.31,34.09
3260,14.09994888,006062.txt,600.04,170.82,633.37,257.02,-2.22,0.08,1.64,14.37
3261,69.18955994,006064.txt,492.01,171.95,522.44,189.73,1.86,-9.4,1.51,66.21
3262,28.48752213,006066.txt,730.21,176,828.5,217.98,-2.31,6.12,1.56,26.55
3263,33.29418945,006068.txt,622.8,173.63,735.54,209.24,2.61,3.09,1.54,32.4
3264,23.03216553,006068.txt,358.2,173.93,506.82,229.56,0.24,-5.52,1.7,22.61
3265,42.40771484,006070.txt,480.99,167.04,522.5,204.74,1.66,-5.88,1.3,42.93
3266,20.93678665,006075.txt,514.17,166.91,537.51,231.87,2.09,-2.32,1.43,20.17
3267,23.5803566,006078.txt,793.97,165.15,972.68,218.47,2.79,7.98,1.29,21.45
3268,29.87152481,006078.txt,1056.3,135.78,1207.14,186.92,-0.65,22.11,0.56,30.75
3269,58.51387405,006080.txt,370.37,177.06,401.28,198.89,1.88,-20.52,2.33,66.14
3270,44.68681335,006083.txt,551.73,136.19,598.91,194.55,-1.6,-1.34,0.56,34.71
3271,50.60217285,006084.txt,409.91,180.74,454.62,204.67,1.84,-10.56,1.82,42.99
3272,36.36868286,006084.txt,0,179.83,14.71,213.93,1.58,-28.06,1.82,32.68
3273,12.55693531,006088.txt,884.65,158.6,918.99,261.98,-1.61,4.75,1.27,11.8
3274,31.12431908,006090.txt,917.02,171.34,1003.79,211.97,-2.01,13.78,1.46,28.69
3275,20.13765144,006093.txt,722.6,177.11,804.25,238.78,-1.64,4.05,1.64,19.81
3276,20.44818878,006096.txt,683.13,190.22,819.33,243.93,-0.85,4.2,1.92,21.31
3277,38.99142075,006098.txt,741.68,169.89,775.91,202.38,-1.55,7.36,1.39,35.71
3278,6.098625183,006102.txt,0,197.74,342.99,374,1.9,-4.02,1.73,7.16
3279,29.949543,006102.txt,46.12,160.77,188.12,223,-2.51,-29.65,2.92,43.51
3280,16.64852142,006106.txt,739.51,181.79,843.64,253.85,-1.76,4.06,1.69,16.81
3281,43.35277939,006108.txt,800.17,174.82,866.15,202.17,-2.44,12.61,1.62,41.02
3282,12.53483677,006110.txt,663.13,194.32,826.94,302.77,-1.85,1.99,1.81,11.97
3283,22.42508888,006111.txt,588.95,176.25,648.09,233.42,-1.55,0.25,1.73,22.11
3284,12.26184464,006114.txt,728.27,135.49,902.32,280.12,-1.76,3.32,1.59,12.78
3285,4.626249313,006121.txt,0,0,267.65,369,-1.26,-3.17,1.66,3.69
3286,10.62384224,006122.txt,657.35,163.93,696.68,279.67,-1.61,1.09,1.47,11.2
3287,23.0396862,006124.txt,0,102.75,189.39,240.86,0.51,-17.91,1.79,19.67
3288,15.55118465,006125.txt,85.26,174.33,329.8,260.92,-2.83,-8.97,1.84,16.37
3289,32.78601837,006126.txt,384.13,179.51,466.67,216.25,-2.87,-8.45,1.94,33.07
3290,45.24237442,006127.txt,433.04,172.08,472.39,205.17,-1.36,-8.79,1.07,40.86
3291,24.87011528,006129.txt,685.51,175.52,751.96,225.96,-1.71,3.61,1.35,23.08
3292,31.4357872,006129.txt,671.38,176.77,717.11,215.49,-1.64,3.6,1.33,29.08
3293,26.86718941,006130.txt,538.01,166.03,551.34,218.52,-1.59,-2.24,1.28,25.29
3294,20.09935951,006137.txt,684.72,178.31,759.16,240.34,-1.72,3.05,1.77,20.5
3295,13.93106651,006138.txt,724.07,175.19,851.9,271.43,-1.81,3.07,1.59,13.2
3296,9.197290421,006139.txt,911.82,145.64,965.16,303.14,0.72,3.76,1.32,8.18
3297,16.82718086,006139.txt,953.06,165.86,996.73,243.38,2.95,9.19,1.54,17.61
3298,16.75996971,006139.txt,559.55,146.84,586.55,231.31,1.38,-0.68,1,14.51
3299,16.52516937,006139.txt,593.7,141.83,622.37,233.43,1.32,-0.01,1.05,14.61
3300,48.68143845,006140.txt,547.28,186.22,572.64,210.6,1.66,-3.71,2.72,53.74
3301,45.58031845,006141.txt,649.99,178.57,681.89,204.67,-1.66,3.32,1.85,43.71
3302,6.737018585,006143.txt,50.86,189.87,376.28,374,2,-3.93,1.72,7.79
3303,29.79966164,006143.txt,492.78,163.55,553.91,215.59,1.74,-3.53,1.66,29.9
3304,34.34163666,006144.txt,579.96,175.82,620.15,212.47,-1.58,-0.41,1.18,33.64
3305,27.90626526,006145.txt,671.67,172.74,771.02,217.39,-0.85,4.37,1.64,28.24
3306,5.341457367,006146.txt,902.1,189.62,1241,374,-2.31,2.79,1.7,2.89
3307,45.25517273,006146.txt,681.86,167.06,722.46,197.69,1.39,5.63,1.48,44.72
3308,51.08056259,006146.txt,564.83,179.05,589.67,203.14,1.58,-2.08,1.85,45.88
3309,64.65016174,006148.txt,596.6,166.36,604.6,190.2,3.14,0,0.73,54.27
3310,30.64182663,006149.txt,608.02,169.6,667.11,213.39,-1.39,1.26,1.67,31.6
3311,3.867977142,006150.txt,1147.36,181.46,1241,374,-2.54,2.97,1.6,1.24
3312,7.670972824,006152.txt,21.14,146.82,121.81,334.74,1.13,-5.64,1.49,7.42
3313,47.27979279,006153.txt,176.07,166.54,232.67,195.27,2.07,-28.4,1.52,50.61
3314,33.67257309,006154.txt,264.01,175.2,342.11,215.53,-1.17,-12.12,1.12,28.76
3315,62.54001236,006156.txt,633.81,175.41,659.61,194.47,-1.63,2.62,1.53,52.61
3316,38.33956909,006156.txt,684.41,175.65,763.49,205.5,-0.18,5.95,1.67,38.09
3317,11.68837166,006157.txt,247,188.48,437.34,310.9,1.89,-3.9,1.78,11.02
3318,27.41131973,006160.txt,10.48,184.55,132.02,229.98,2.22,-20.01,1.99,26.96
3319,11.36508369,006160.txt,1144.41,196.24,1228.56,285.22,-2.28,11.45,2.13,14.43
3320,19.20835304,006163.txt,267.23,180.93,449.65,242.89,-2.78,-6.74,1.8,19.47
3321,3.994462967,006166.txt,1182.66,135.23,1241,374,-1.07,4.66,1.56,2.34
3322,28.28196907,006166.txt,488.21,171.63,509.04,219.97,-1.91,-4.47,1.85,28.84
3323,24.23839188,006169.txt,632.42,168.43,718.73,225.23,-1.88,1.8,1.42,21.16
3324,56.45242691,006169.txt,508.82,167.42,563.4,190.45,2.48,-5.18,1.2,50.65
3325,18.74254799,006172.txt,444.14,184.26,528.57,252.43,1.73,-3.07,1.83,18.32
3326,16.42723846,006172.txt,683.06,171.14,895.2,252.96,-0.25,3.71,1.62,15.56
3327,12.7728405,006172.txt,873.53,192.31,999.04,284.15,-0.4,4.54,1.53,10.18
3328,26.41485214,006175.txt,435.5,177.02,470.59,225.98,1.83,-5.52,1.8,25.31
3329,6.830718994,006176.txt,80.24,151.68,315.01,373,2.04,-2.67,1.64,4.93
3330,69.31712341,006177.txt,587.84,155.71,621.04,191.65,-1.58,-0.57,1.56,63.99
3331,15.51720142,006177.txt,0,185.77,62.37,264.1,2.31,-13.74,1.92,14.8
3332,35.84496689,006179.txt,626.56,173.73,664.73,208.73,-1.67,1.8,1.81,38.08
3333,64.92764282,006179.txt,580.53,171.82,589.03,192.86,0.56,-2.37,1.82,65.63
3334,23.93157005,006180.txt,838.85,166.87,949.3,219.21,2.22,8.99,1.38,22.85
3335,48.25434494,006181.txt,539.74,167.27,570.24,197.89,1.61,-3.72,1.64,49.18
3336,6.015705109,006183.txt,0,199.17,340.42,374,2.14,-3.58,1.77,5.54
3337,12.12826538,006186.txt,0,193.17,231.79,298.47,-2.69,-8.39,1.9,11.88
3338,14.79736137,006187.txt,186.59,184.43,385.8,268.22,0.49,-6.29,1.77,14.1
3339,16.26512909,006189.txt,314.1,179.55,471.84,259.95,-2.07,-4.6,1.6,14.87
3340,28.94878578,006191.txt,1200.18,133.57,1241,180.44,-0.73,23.4,0.24,25
3341,24.11585045,006192.txt,654.49,187.58,716.6,236.78,-1.75,2.52,2.08,25.1
3342,30.92774582,006192.txt,639.67,186.52,687.95,225.81,-1.67,2.14,2.08,30.02
3343,11.20376396,006195.txt,303.75,196.31,471.58,324.01,1.77,-3.1,1.83,10.66
3344,24.52497101,006195.txt,621.22,175.17,675.36,226.56,-1.68,1.37,1.93,27.63
3345,17.97049904,006198.txt,454.8,160.56,473.59,233.53,-1.32,-3.77,1.53,18.37
3346,6.397108078,006202.txt,0,187.16,317.84,375,-0.97,-3.23,1.62,4
3347,36.46126938,006202.txt,292.77,180.33,354.85,214.99,-1.21,-13.03,1.28,33.1
3348,12.40081215,006204.txt,105.53,192.27,325.63,296.14,2.02,-6.81,1.86,12.95
3349,27.66037369,006205.txt,589.04,176.41,634.17,221.36,-1.57,0.03,1.78,28.55
3350,8.081285477,006210.txt,769.72,151.1,862.72,338.54,2.8,1.99,1.53,7.53
3351,13.93606853,006211.txt,182.28,191.06,357.06,281.83,1.13,-6.13,1.71,12.77
3352,39.77947235,006211.txt,522.84,178.72,564.81,208.46,-1.46,-3.08,1.59,33.78
3353,63.23925781,006213.txt,832.4,165.62,881.62,184.48,-2.4,19.06,0.89,55.83
3354,62.74121475,006213.txt,950.99,162.2,999.43,179.36,0.51,31.39,0.54,62.1
3355,33.82274246,006214.txt,443.71,142.7,529.65,218.22,1.74,-4.5,1.53,27.3
3356,9.42224884,006215.txt,967.99,138.77,1021.99,296.16,2.61,4.81,1.37,8.73
3357,14.10771179,006224.txt,712.55,185.13,844.5,276.57,-1.77,2.83,1.62,12.99
3358,33.47859955,006224.txt,202.92,177.71,288.08,215.97,2.06,-14.71,1.65,29.26
3359,21.8471489,006225.txt,136.88,193.78,276.66,250.23,2.03,-10.98,1.92,19.95
3360,54.78372192,006225.txt,636.31,171.81,693.99,192.93,-0.86,3.84,1.35,50.05
3361,66.28755188,006226.txt,748.51,184.26,769.17,201.26,-1.58,13.79,2.57,67.01
3362,5.622304916,006230.txt,0,208.2,198.97,374,2.34,-3.47,1.85,3.82
3363,22.50096321,006232.txt,349.03,185.42,439.85,238.55,1.34,-6.67,1.82,21.88
3364,15.72060299,006236.txt,0,160.33,111.2,262.24,2.29,-11.06,1.52,12.7
3365,15.0111866,006237.txt,172.18,167.49,331.41,266.33,2.06,-8.79,2.08,18.09
3366,32.79566574,006238.txt,475.06,177.27,525.3,214.95,-1.43,-4.74,1.23,31.93
3367,13.57861805,006239.txt,341.31,188.06,504.26,287.38,1.81,-3.28,1.8,13.43
3368,29.28728294,006241.txt,589.53,173.86,633.55,217.71,-1.57,0.01,1.69,29.22
3369,24.66863632,006242.txt,525.03,181.09,586.38,230.36,1.64,-1.67,1.67,22.72
3370,19.71012878,006246.txt,369.44,179.79,476.61,245.07,1.82,-4.53,1.6,17.89
3371,48.08937836,006248.txt,221.73,178.91,281.46,203.28,-1.1,-22.08,1.81,44.56
3372,47.80516815,006249.txt,305.8,174.24,361.16,202.05,1.97,-20.4,2.07,53.44
3373,19.49641228,006251.txt,892.77,158.47,1035.62,225.59,2.19,9.31,1.28,18.99
3374,23.342453,006251.txt,856.42,166.12,992.99,218.9,2.23,9.63,1.3,22.09
3375,3.966789246,006256.txt,1035.01,203.39,1241,374,-0.86,4.18,1.68,2.46
3376,5.895755768,006256.txt,0,202.86,223.94,374,2.21,-5.54,1.85,7.07
3377,17.2039547,006256.txt,1042.47,157.08,1071.14,235.05,1.02,9.4,1.3,15.25
3378,39.71022797,006260.txt,669.51,179.54,737.09,207.44,-0.89,4.97,1.76,38.42
3379,34.1111145,006260.txt,397.29,178.84,449.4,215.51,1.86,-9.78,2.14,37.96
3380,58.95847321,006260.txt,512.38,182.51,552.84,200.35,2,-6.52,2.26,61.09
3381,65.41360474,006263.txt,637.12,176.03,657.9,194.08,-1.61,3.32,1.85,64.57
3382,25.88077164,006264.txt,569.77,175.85,619.92,224.4,-1.57,-0.58,1.74,25.79
3383,7.530687332,006268.txt,305.03,168.87,370.29,341.68,1.83,-2.95,1.64,7.51
3384,11.33687592,006269.txt,261.39,148.37,455.21,303.23,1.8,-3.55,1.58,10.89
3385,44.90428925,006269.txt,647.99,166.6,692.62,199.63,-1.31,3,1.29,35.87
3386,3.120792389,006272.txt,1179.73,208.32,1241,374,-2.75,3,1.52,0.92
3387,32.69881439,006275.txt,481.75,177.25,537.23,214.48,1.72,-4.22,1.66,30.65
3388,6.035295486,006278.txt,0,100.6,328.46,374,2.22,-3,1.63,3.35
3389,35.14490128,006281.txt,452.87,176.04,534.6,209.53,-2.23,-5.21,1.56,31.9
3390,35.70760727,006284.txt,495.67,145.88,515.33,204.3,1.31,-2.91,0.68,20.73
3391,67.0218811,006288.txt,411.23,158.5,460.33,187.78,1.69,-25.11,2.03,106.57
3392,5.456760406,006291.txt,0,211.64,372.66,374,-0.9,-2.38,1.67,2.73
3393,30.25225449,006291.txt,400.62,183.64,496.56,221.13,-2.17,-6.56,1.83,28.94
3394,8.455062866,006292.txt,1049.48,154.27,1128.51,315.65,2.52,5.33,1.44,7.85
3395,42.27561569,006293.txt,1111.74,153.96,1188.28,181.22,2.76,37.84,0.57,50.67
3396,42.88362885,006296.txt,473.83,179.79,519.93,207.52,1.89,-6.68,1.98,42.75
3397,5.200723648,006298.txt,900.89,105.13,1241,374,-2.25,3.04,1.64,3.68
3398,28.1847477,006300.txt,1105.79,146.61,1241,192.63,-0.7,22.52,0.75,28.75
3399,24.09583664,006300.txt,1224.34,129.81,1241,194.71,-0.8,22.47,0.66,22.49
3400,30.01437378,006301.txt,546.32,180.32,597.23,220.29,-1.46,-1.45,1.72,28.05
3401,11.12097931,006301.txt,858.28,146.72,888.95,265.29,2.79,3.86,1.38,11.07
3402,18.11030769,006301.txt,293.96,194.67,406.56,261.38,-2.75,-5.22,1.74,14.42
3403,42.04858398,006303.txt,428.55,177.88,476.12,208.4,1.73,-8.11,1.74,37.29
3404,48.83075714,006304.txt,443.05,182.57,507.99,204.62,0.18,-9.99,2.31,53.69
3405,6.023551941,006306.txt,0,204.7,245.12,374,2.23,-4.4,1.78,5.1
3406,17.46541023,006310.txt,962.8,156.25,1215.42,234.7,-0.46,9.57,1.2,14.73
3407,25.75253296,006312.txt,473.32,183.39,541.27,229.32,-1.42,-3.3,1.33,24.07
3408,41.61658859,006312.txt,439.38,180.27,486.33,209.78,-1.37,-7.55,1.2,37.64
3409,19.80830956,006314.txt,889.38,145.73,1070.36,221.29,2.66,8.66,1.09,17.16
3410,22.89016914,006314.txt,829.45,154.51,987.62,214.99,2.75,8.15,1.11,19.98
3411,49.58124542,006318.txt,617.44,174.85,633.22,200.79,1.73,0.98,1.78,46.88
3412,55.44041443,006320.txt,334.39,187.94,373.99,208.31,1.92,-18.44,2.49,52.04
3413,55.92427063,006323.txt,511.65,177.46,550.26,198.42,1.87,-5.72,1.8,52.46
3414,29.97347832,006328.txt,651.74,175.44,701.19,216.76,-1.68,2.75,1.77,30.86
3415,27.52368736,006330.txt,1000.46,175.2,1142.71,219.23,2.64,17.54,1.71,27.62
3416,28.91115189,006332.txt,623.46,189.34,666.57,232.65,-1.66,2.11,3.57,45.54
3417,36.00874329,006333.txt,466.47,177.53,527.07,210.9,1.81,-5.17,1.66,33.29
3418,40.42372131,006333.txt,646.12,169.65,686.29,202.61,-1.57,2.72,1.39,35.47
3419,10.68222237,006334.txt,739.11,182.34,940.63,313.59,-1.95,3.01,1.68,10.27
3420,22.47650337,006335.txt,591.63,175.47,651.08,232.93,-1.56,0.32,1.71,22.01
3421,39.66666031,006336.txt,426.85,181.88,488.72,211.56,-3,-8.91,2.21,42.29
3422,28.79180908,006340.txt,152.45,187.72,254.92,230.11,2.08,-15.85,2.1,28.33
3423,62.47266006,006343.txt,594.25,163.41,622.89,194.43,-1.56,-0.07,2.05,73.2
3424,21.01463509,006345.txt,399.8,178.81,489.31,240.59,-1.34,-4.38,1.36,19.59
3425,31.85501862,006346.txt,392.02,174.14,487.1,214.5,-2.9,-8.39,1.99,35.62
3426,70.93695068,006351.txt,556.91,187.47,575.35,202.18,1.61,-4.51,2.96,74.57
3427,21.91401863,006356.txt,323.98,178.82,475.65,233.11,-2.9,-6.55,1.81,22.68
3428,23.80399704,006360.txt,635.46,169.57,692.9,226.5,-1.61,1.52,1.5,21.43
3429,19.06786919,006365.txt,29.19,211.88,303.82,271.5,2.28,-10.3,2.01,17.49
3430,24.48773193,006367.txt,1117.84,131.01,1193.75,200.78,0.89,19.6,0.98,25.99
3431,24.66461563,006370.txt,473.68,172.4,537.23,226.8,-1.5,-3.34,1.61,23.42
3432,23.42521858,006370.txt,640.21,171.6,719.72,228.76,-1.77,2.02,1.59,22.34
3433,41.04877853,006370.txt,620.89,167.09,655.37,202.92,-1.58,1.48,1.56,39.36
3434,18.0084095,006371.txt,681,183.22,763.99,251.55,-1.64,2.41,1.62,16.35
3435,21.45313644,006376.txt,720.57,168.85,842.48,230.86,-1,4.92,1.52,20.59
3436,66.55162811,006376.txt,475.33,179.27,508.75,196.68,1.85,-10.29,2.02,63.15
3437,20.52784157,006379.txt,760.57,188.27,918.19,238.96,2.9,6.38,1.8,20.48
3438,34.56709671,006379.txt,363.24,154.9,484.45,217.54,0.24,-6.91,1.6,26.9
3439,9.18062973,006381.txt,776.26,135.54,1084.48,321.68,1.13,3.59,1.45,9.19
3440,19.21284676,006381.txt,403.34,194.2,489.05,252.77,1.74,-4.13,1.86,18.49
3441,45.09714127,006381.txt,593.01,172.87,601.67,202.88,-2.23,-0.76,1.68,40.71
3442,49.5944519,006386.txt,276.26,184.8,325.3,208.56,2.09,-23.29,2.61,54.45
3443,26.03606415,006388.txt,474.74,184.78,522.6,231.05,-1.53,-4.01,1.95,26.2
3444,5.962194443,006390.txt,775.71,204.89,1241,374,-1.98,2.58,1.65,5.69
3445,36.72328949,006390.txt,572.82,179.88,609.67,213.54,-1.59,-0.97,1.87,34.71
3446,26.515522,006391.txt,985.96,153.04,1044.02,204.59,-1.6,15.56,1.15,27.94
3447,10.33519554,006393.txt,733.06,186.03,968.48,324.91,-1.87,2.85,1.6,9.74
3448,7.893476486,006394.txt,0,180.58,57,320.04,-0.75,-7.88,1.56,7.14
3449,17.17701149,006395.txt,587.47,157.8,611.81,235.58,-1.48,-0.25,1.23,16.87
3450,22.59692192,006395.txt,552.08,158.54,572.74,222.25,1.66,-1.26,1.16,20.99
3451,19.296278,006396.txt,146.09,181.3,175,244.17,0.63,-11.38,1.65,18.58
3452,28.65879822,006401.txt,1153.72,132.38,1241,183.2,-2.12,26.55,0.44,32.21
3453,9.91718483,006403.txt,138.48,189.77,397.99,333.1,2.05,-4.53,1.85,10.15
3454,14.68803883,006403.txt,326.49,185.96,465.08,275.8,1.84,-4.41,1.92,15.37
3455,35.71438217,006404.txt,562.72,176.97,601.63,212.1,1.68,-1.51,2.07,39.95
3456,22.35417366,006409.txt,370.7,185.89,452.83,239.7,1.32,-6.37,1.94,22.75
3457,16.41678238,006412.txt,407.24,170.89,432.39,248.4,0.57,-4.33,1.66,16.16
3458,20.86822319,006412.txt,648.32,170.84,667.94,233.39,0.61,1.28,1.7,20.55
3459,3.533769608,006414.txt,1198.39,99.44,1241,374,-2.39,3.31,1.61,2.89
3460,34.03732681,006415.txt,173.71,194.98,200.53,232.41,2.12,-20.97,2.9,35.74
3461,32.91772461,006416.txt,650.09,172.34,699.2,211.2,1.44,2.65,1.54,30.72
3462,18.3437252,006418.txt,841.07,178.82,977.5,244.09,-1.97,7.36,1.61,18.32
3463,29.93113708,006420.txt,573.26,175.29,619.56,217.51,-1.58,-0.51,1.22,29.46
3464,45.26126099,006422.txt,376.59,160.83,395.26,205.12,-1.28,-8.87,0.98,28.85
3465,31.12692833,006423.txt,502.9,175.82,552.02,216.16,-1.47,-3.49,1.25,31.68
3466,41.71869278,006423.txt,331.58,181.24,386.76,210.84,-1.25,-12.74,1.23,36.98
3467,22.60975266,006424.txt,600.88,177.47,621.91,233.11,-2.91,0.45,1.68,23.89
3468,7.843355179,006427.txt,446.4,165.25,512.06,330.62,-1.97,-1.47,1.54,7.98
3469,13.2919817,006429.txt,386.58,181.38,506.39,284.9,-1.42,-2.76,1.7,12.64
3470,33.45034027,006429.txt,515.92,178.33,560.04,214.75,1.7,-3.27,1.82,32.97
3471,35.64292526,006429.txt,538.31,169.65,576.49,207.65,1.66,-2.79,1.77,38.61
3472,27.52695847,006431.txt,658.55,170,712.24,218.66,-1.64,2.61,1.54,26.03
3473,6.095544815,006431.txt,0,202.7,258.27,374,2.25,-5.38,1.9,6.9
3474,57.13140869,006432.txt,524.62,180.74,550.48,200.94,1.74,-5.46,2.07,54.52
3475,56.66518402,006435.txt,636.74,167.98,667.45,193.51,-1.65,2.5,1.22,43.9
3476,46.251091,006437.txt,584.66,186.3,617.02,212.55,-1.59,-0.54,1.98,37.61
3477,28.10767937,006443.txt,573.12,177.34,618.47,221.07,-1.55,-0.57,1.79,28.43
3478,71.39936066,006447.txt,536,180.18,553.58,195.63,1.66,-7.21,2.48,79.95
3479,51.42581177,006447.txt,858.98,160.24,914.72,188.5,-1.92,18.44,1.01,48.35
3480,40.03425598,006449.txt,416.55,179.95,465.75,210.97,1.77,-8.51,1.84,36.49
3481,49.91221619,006452.txt,340.11,186.93,381.68,210.81,1.89,-16.17,2.39,46.9
3482,20.79384995,006453.txt,658.23,171.33,682.57,234.54,-1.53,1.75,1.45,20.14
3483,20.43104172,006453.txt,488.08,165.48,516.41,233.1,-1.44,-2.89,1.36,19.48
3484,26.84064293,006457.txt,403.97,188.36,478.98,231.48,1.97,-6.68,2.21,28.81
3485,56.05198669,006459.txt,678.92,174.67,710.8,195.41,-1.74,6.18,1.61,53.11
3486,25.13092041,006461.txt,565.77,175.54,618.13,226.22,-1.55,-0.63,1.72,24.76
3487,22.74159431,006463.txt,763.09,97.51,937.88,234.22,-1.91,7.1,1.63,22.8
3488,75.24344635,006465.txt,557.85,181.08,575.83,194.78,-1.6,-4.16,2.05,68.96
3489,21.80513191,006468.txt,676.91,181.07,751.12,235.85,1.4,2.95,1.72,21.35
3490,12.59944344,006469.txt,6.03,189.61,252.14,289.41,-1.01,-8.41,1.57,13.13
3491,14.83773518,006469.txt,282.7,185.82,434.87,272.98,-1.26,-4.77,1.48,14.25
3492,14.52922916,006474.txt,208.2,199.93,353.61,288.82,-2.92,-4.68,1.57,10.24
3493,8.794792175,006475.txt,151.99,174.29,227.46,326.79,-1.44,-5.01,1.64,8.68
3494,47.3797493,006477.txt,404.26,171.69,438.62,204.81,1.83,-16.83,2.78,64.52
3495,5.81073761,006478.txt,0,192.89,466.03,373,2.03,-2.09,1.6,4.17
3496,44.58563232,006482.txt,600.37,174.84,630.1,203.46,-1.58,0.28,1.8,43.89
